"Fe 2 1.976m" 19760.0
"H2 l 2.000m" 20000.0
"Fe 2 2.002m" 20020.0
"Al 9 2.040m" 20400.0
"He 1 2.043m" 20430.0
"Ar12 2.051m" 20510.0
"He 1 2.058m" 20580.0
"Fe 2 2.066m" 20660.0
"Fe 2 2.071m" 20710.0
"Fe 2 2.085m" 20850.0
"He 1 2.112m" 21120.0
"He 1 2.113m" 21130.0
"Fe 2 2.160m" 21600.0
"Br-gamma 2.166m" 21660.0
"He 2 2.189m" 21890.0
"Fe2b 2.200m" 22000.0
"Fe12 2.206m" 22060.0
"Fe 9 2.218m" 22180.0
"Fe11 2.222m" 22220.0
"Ca13 2.264m" 22640.0
"Ni11 2.299m" 22990.0
"He 1 2.307m" 23070.0
"Sc 5 2.310m" 23100.0
"Ca 8 2.321m" 23210.0
"Mn 8 2.334m" 23340.0
"K 12 2.336m" 23360.0
"Ni11 2.339m" 23390.0
"Ca 7 2.455m" 24550.0
"He 1 2.473m" 24730.0
"Ni11 2.473m" 24730.0
"Si 7 2.481m" 24810.0
"O  2 2.539m" 25390.0
"Fe10 2.540m" 25400.0
"Si 9 2.584m" 25840.0
"Ar11 2.595m" 25950.0
"He 1 2.611m" 26110.0
"He 1 2.619m" 26190.0
"He 1 2.620m" 26200.0
"He 1 2.623m" 26230.0
"He 1 2.625m" 26250.0
"Br-beta 2.625m" 26250.0
"Fe 7 2.629m" 26290.0
"He 1 2.653m" 26530.0
"He 1 2.667m" 26670.0
"He 1 2.688m" 26880.0
"Fe 4 2.714m" 27140.0
"P 10 2.715m" 27150.0
"Fe 4 2.716m" 27160.0
"Mn 8 2.744m" 27440.0
"He 1 2.760m" 27600.0
"O  1 2.764m" 27640.0
"Fe 4 2.774m" 27740.0
"Fe 4 2.806m" 28060.0
"He 2 2.825m" 28250.0
"Fe 4 2.836m" 28360.0
"Fe 9 2.855m" 28550.0
"He 1 2.855m" 28550.0
"Fe 4 2.865m" 28650.0
"Al 5 2.905m" 29050.0
"Ni11 2.969m" 29690.0
"Ar12 2.987m" 29870.0
"Mg 8 3.030m" 30300.0
"Pf 3.038m" 30380.0
"Cl10 3.048m" 30480.0
"Ca 5 3.052m" 30520.0
"Ca 9 3.088m" 30880.0
"He 2 3.091m" 30910.0
"Fe 9 3.113m" 31130.0
"K  7 3.191m" 31910.0
"Fe 2 3.207m" 32070.0
"Ca 4 3.210m" 32100.0
"Mn 8 3.241m" 32410.0
"Pf-delta 3.296m" 32960.0
"Ti15 3.297m" 32970.0
"He 1 3.330m" 33300.0
"He 1 3.363m" 33630.0
"Fe 7 3.384m" 33840.0
"K  6 3.415m" 34150.0
"Mn 8 3.459m" 34590.0
"Cr 7 3.460m" 34600.0
"Fe 2 3.523m" 35230.0
"Zn 4 3.623m" 36230.0
"Fe12 3.651m" 36510.0
"Fe 2 3.658m" 36580.0
"Al 6 3.660m" 36600.0
"Al 8 3.690m" 36900.0
"He 1 3.703m" 37030.0
"Pf-gamma 3.740m" 37400.0
"Cr 5 3.750m" 37500.0
"S  9 3.754m" 37540.0
"Cr 7 3.804m" 38040.0
"Si 9 3.929m" 39290.0
"V  4 4.001m" 40010.0
"He 1 4.005m" 40050.0
"He 1 4.037m" 40370.0
"He 1 4.040m" 40400.0
"He 1 4.048m" 40480.0
"He 2 4.050m" 40500.0
"Br-alpha 4.051m" 40510.0
"He 1 4.053m" 40530.0
"He 1 4.055m" 40550.0
"Fe 2 4.075m" 40750.0
"Fe 3 4.077m" 40770.0
"Fe 2 4.081m" 40810.0
"Ca 7 4.086m" 40860.0
"Fe 2 4.114m" 41140.0
"He 1 4.122m" 41220.0
"Fe 6 4.143m" 41430.0
"Ca 5 4.157m" 41570.0
"He 1 4.243m" 42430.0
"He 1 4.295m" 42950.0
"Fe 3 4.356m" 43560.0
"V  4 4.385m" 43850.0
"Fe 6 4.405m" 44050.0
"Fe 2 4.434m" 44340.0
"Ti 3 4.448m" 44480.0
"Mg 4 4.485m" 44850.0
"Ar 6 4.530m" 45300.0
"Fe11 4.534m" 45340.0
"He 1 4.605m" 46050.0
"Fe 2 4.606m" 46060.0
"K  3 4.620m" 46200.0
"Pf-beta 4.653m" 46530.0
"Fe 2 4.671m" 46710.0
"Na 7 4.680m" 46800.0
"Fe 6 4.688m" 46880.0
"Ti 3 4.693m" 46930.0
"He 1 4.694m" 46940.0
"He 2 4.762m" 47620.0
"P  8 4.832m" 48320.0
"Fe 2 4.888m" 48880.0
"Cl11 4.901m" 49010.0
"Fe 9 4.997m" 49970.0
"Fe 6 5.027m" 50270.0
"Fe 2 5.061m" 50610.0
"Hu-delta 5.127m" 51270.0
"Fe 2 5.339m" 53390.0
"Fe 2 5.372m" 53720.0
"He 1 5.416m" 54160.0
"Fe 8 5.445m" 54450.0
"S 10 5.466m" 54660.0
"Mg 7 5.503m" 55030.0
"K  6 5.573m" 55730.0
"Mg 5 5.610m" 56100.0
"Mn10 5.641m" 56410.0
"Fe 2 5.672m" 56720.0
"Cr 9 5.785m" 57850.0
"Al 8 5.848m" 58480.0
"Hu-gamma 5.907m" 59070.0
"Ar 7 5.947m" 59470.0
"K  4 5.980m" 59800.0
"Fe11 6.103m" 61030.0
"Ca 7 6.153m" 61530.0
"He 1 6.204m" 62040.0
"Fe 2 6.378m" 63780.0
"Si 7 6.492m" 64920.0
"Fe 6 6.713m" 67130.0
"Fe 2 6.719m" 67190.0
"He 1 6.851m" 68510.0
"Fe 2 6.880m" 68800.0
"He 2 6.946m" 69460.0
"[Ar II] 6.980m" 69800.0
"Na 3 7.320m" 73200.0
"He 1 7.369m" 73690.0
"He 1 7.431m" 74310.0
"He 1 7.435m" 74350.0
"He 1 7.438m" 74380.0
"He 1 7.452m" 74520.0
"He 1 7.454m" 74540.0
"He 1 7.456m" 74560.0
"Pf-alpha 7.458m" 74580.0
"He 1 7.463m" 74630.0
"He 1 7.466m" 74660.0
"Hu-beta 7.500m" 75000.0
"Ni 1 7.505m" 75050.0
"He 1 7.583m" 75830.0
"Ne 6 7.652m" 76520.0
"Fe 3 7.789m" 77890.0
"Fe 7 7.810m" 78100.0
"He 1 7.837m" 78370.0
"Ar 5 8.000m" 80000.0
"Fe 2 8.031m" 80310.0
"Fe 3 8.208m" 82080.0
"Fe 2 8.297m" 82970.0
"He 1 8.527m" 85270.0
"Fe 3 8.554m" 85540.0
"Fe 3 8.608m" 86080.0
"Na 6 8.611m" 86110.0
"S 10 8.678m" 86780.0
"H  1 8.758m" 87580.0
"Fe 9 8.766m" 87660.0
"He 1 8.805m" 88050.0
"K  6 8.821m" 88210.0
"[Ar III] 9.000m" 90000.0
"Mg 7 9.033m" 90330.0
"Na 4 9.039m" 90390.0
"Al 6 9.116m" 91160.0
"Fe 7 9.508m" 95080.0
"He 2 9.711m" 97110.0
"Fe 2 9.898m" 98980.0
"Fe 3 10.20m" 102000.0
"Fe 2 10.23m" 102300.0
"Fe 2 10.36m" 103600.0
"Fe11 10.42m" 104200.0
"[S IV] 10.51m" 105100.0
"He 1 10.89m" 108900.0
"Fe 2 11.16m" 111600.0
"Fe 2 11.21m" 112100.0
"Ni 1 11.30m" 113000.0
"H  1 11.31m" 113100.0
"Cl 1 11.33m" 113300.0
"Fe 6 11.46m" 114600.0
"Ca 5 11.48m" 114800.0
"Fe 2 11.59m" 115900.0
"Cl 4 11.70m" 117000.0
"Fe 7 11.78m" 117800.0
"Fe 6 12.31m" 123100.0
"Hu-alpha 12.37m" 123700.0
"H2O  12.62m" 126200.0
"[Ne II] 12.81m" 128100.0
"H2O  13.00m" 130000.0
"Ar 5 13.10m" 131000.0
"Mg 5 13.52m" 135200.0
"Fe 2 13.79m" 137900.0
"H2O  13.92m" 139200.0
"He 1 14.29m" 142900.0
"Fe 6 14.31m" 143100.0
"Ne 5 14.32m" 143200.0
"[Cl II] 14.40m" 144000.0
"Na 6 14.40m" 144000.0
"Fe 2 14.54m" 145400.0
"H2O  14.59m" 145900.0
"Fe 6 14.77m" 147700.0
"H2O  14.85m" 148500.0
"H2O  14.95m" 149500.0
"Fe 6 14.95m" 149500.0
"Fe 2 14.97m" 149700.0
"K  4 15.39m" 153900.0
"H2O  15.49m" 154900.0
"[Ne III] 15.55m" 155500.0
"H2O  15.67m" 156700.0
"H2O  15.69m" 156900.0
"H2O  15.88m" 158800.0
"H  1 16.20m" 162000.0
"H2O  16.23m" 162300.0
"F  4 16.28m" 162800.0
"H2O  16.31m" 163100.0
"H2O  16.32m" 163200.0
"H2O  16.72m" 167200.0
"Fe 2 16.88m" 168800.0
"P  9 17.09m" 170900.0
"H2O  17.63m" 176300.0
"H2O  17.75m" 177500.0
"P  3 17.89m" 178900.0
"Fe 2 17.93m" 179300.0
"H2O  18.02m" 180200.0
"He 1 18.11m" 181100.0
"H2O  18.30m" 183000.0
"H2O  18.33m" 183300.0
"H2O  18.48m" 184800.0
"He 1 18.62m" 186200.0
"H2O  18.64m" 186400.0
"[S III] 18.67m" 186700.0
"H  1 19.06m" 190600.0
"Fe 3 19.22m" 192200.0
"H2O  19.22m" 192200.0
"Ni13 19.29m" 192900.0
"H2O  19.53m" 195300.0
"Fe 6 19.55m" 195500.0
"H2O  19.72m" 197200.0
"H2O  19.91m" 199100.0
"Cl 4 20.40m" 204000.0
"F  2 20.41m" 204100.0
"H2O  20.66m" 206600.0
"Fe 6 20.89m" 208900.0
"Fe 2 20.92m" 209200.0
"H2O  21.11m" 211100.0
"H2O  21.15m" 211500.0
"H2O  21.16m" 211600.0
"H2O  21.17m" 211700.0
"H2O  21.18m" 211800.0
"Na 4 21.29m" 212900.0
"H2O  21.40m" 214000.0
"H2O  21.57m" 215700.0
"H2O  21.80m" 218000.0
"[Ar III] 21.83m" 218300.0
"H2O  21.83m" 218300.0
"H2O  21.84m" 218400.0
"H2O  21.88m" 218800.0
"Fe 2 21.98m" 219800.0
"He 1 22.03m" 220300.0
"Sc 2 22.08m" 220800.0
"H2O  22.61m" 226100.0
"H2O  22.62m" 226200.0
"H2O  22.63m" 226300.0
"Fe 2 22.90m" 229000.0
"Fe 3 22.92m" 229200.0
"H2O  23.19m" 231900.0
"Fe 2 23.23m" 232300.0
"H2O  23.45m" 234500.0
"H2O  23.76m" 237600.0
"H2O  23.81m" 238100.0
"H2O  23.89m" 238900.0
"H2O  23.99m" 239900.0
"Fe 1 24.04m" 240400.0
"Sc 2 24.10m" 241000.0
"Sc 2 24.20m" 242000.0
"H2O  24.27m" 242700.0
"Ne 5 24.31m" 243100.0
"V  4 24.43m" 244300.0
"Fe 2 24.51m" 245100.0
"H2O  24.96m" 249600.0
"H2O  25.16m" 251600.0
"S  1 25.19m" 251900.0
"H2O  25.22m" 252200.0
"H2O  25.24m" 252400.0
"Fe 7 25.65m" 256500.0
"F  4 25.77m" 257700.0
"O  4 25.88m" 258800.0
"H2O  25.93m" 259300.0
"H2O  25.98m" 259800.0
"Fe 2 25.98m" 259800.0
"H2O  26.07m" 260700.0
"H2O  26.41m" 264100.0
"H2O  26.74m" 267400.0
"H2O  27.02m" 270200.0
"H2O  27.05m" 270500.0
"H2O  27.56m" 275600.0
"H  1 27.80m" 278000.0
"H2O  27.98m" 279800.0
"H2O  28.23m" 282300.0
"H2O  28.56m" 285600.0
"H2O  28.58m" 285800.0
"H2O  28.91m" 289100.0
"H2O  29.29m" 292900.0
"F  2 29.32m" 293200.0
"H2O  29.33m" 293300.0
"H2O  29.36m" 293600.0
"H2O  29.78m" 297800.0
"H2O  29.83m" 298300.0
"H2O  29.84m" 298400.0
"H2O  29.88m" 298800.0
"H2O  29.99m" 299900.0
"H2O  30.46m" 304600.0
"H2O  30.52m" 305200.0
"H2O  30.68m" 306800.0
"V  4 30.72m" 307200.0
"H2O  30.86m" 308600.0
"H2O  30.89m" 308900.0
"K  5 31.04m" 310400.0
"H2O  31.68m" 316800.0
"H2O  31.73m" 317300.0
"H2O  31.76m" 317600.0
"H2O  32.30m" 323000.0
"Fe 2 32.32m" 323200.0
"H2O  32.66m" 326600.0
"[P II] 32.87m" 328700.0
"H2O  32.98m" 329800.0
"H2O  33.00m" 330000.0
"Fe 3 33.03m" 330300.0
"H2O  33.06m" 330600.0
"H2O  33.12m" 331200.0
"Cl 2 33.30m" 333000.0
"[S III] 33.47m" 334700.0
"H2O  33.82m" 338200.0
"H2O  33.85m" 338500.0
"H2O  34.39m" 343900.0
"H2O  34.54m" 345400.0
"OH   34.59m" 345900.0
"OH   34.62m" 346200.0
"Fe 2 34.65m" 346500.0
"Fe 1 34.70m" 347000.0
"[Si II] 34.81m" 348100.0
"H2O  34.97m" 349700.0
"H2O  35.27m" 352700.0
"Fe 2 35.34m" 353400.0
"H2O  35.42m" 354200.0
"H2O  35.46m" 354600.0
"H2O  35.56m" 355600.0
"H2O  35.66m" 356600.0
"Fe 2 35.77m" 357700.0
"He 1 35.84m" 358400.0
"H2O  35.89m" 358900.0
"H2O  35.93m" 359300.0
"[Ne III] 36.01m" 360100.0
"H2O  36.04m" 360400.0
"H2O  36.20m" 362000.0
"H2O  36.62m" 366200.0
"H2O  36.74m" 367400.0
"H2O  37.56m" 375600.0
"H2O  37.97m" 379700.0
"H2O  38.01m" 380100.0
"CO   38.85m" 388500.0
"H  1 38.86m" 388600.0
"He 1 38.96m" 389600.0
"H2O  39.03m" 390300.0
"H2O  39.36m" 393600.0
"H2O  39.37m" 393700.0
"H2O  39.39m" 393900.0
"CO   39.39m" 393900.0
"CO   39.94m" 399400.0
"Fe 3 40.04m" 400400.0
"H2O  40.17m" 401700.0
"H2O  40.33m" 403300.0
"CO   40.51m" 405100.0
"H2O  40.68m" 406800.0
"H2O  40.69m" 406900.0
"H2O  40.75m" 407500.0
"CO   41.10m" 411000.0
"CO   41.71m" 417100.0
"Fe 3 42.06m" 420600.0
"K  5 42.16m" 421600.0
"CO   42.33m" 423300.0
"Ti 3 42.45m" 424500.0
"H2O  42.85m" 428500.0
"CO   42.98m" 429800.0
"Fe 2 43.16m" 431600.0
"CO   43.65m" 436500.0
"H2O  43.88m" 438800.0
"He 1 43.96m" 439600.0
"H2O  44.04m" 440400.0
"H2O  44.18m" 441800.0
"F  4 44.24m" 442400.0
"CO   44.35m" 443500.0
"H2O  44.69m" 446900.0
"CO   45.06m" 450600.0
"H2O  45.10m" 451000.0
"V  4 45.63m" 456300.0
"CO   45.80m" 458000.0
"H2O  46.47m" 464700.0
"H2O  46.53m" 465300.0
"CO   46.57m" 465700.0
"H2O  46.60m" 466000.0
"H2O  47.02m" 470200.0
"H2O  47.03m" 470300.0
"H2O  47.25m" 472500.0
"CO   47.37m" 473700.0
"H2O  47.41m" 474100.0
"H2O  47.59m" 475900.0
"H2O  47.96m" 479600.0
"CO   48.20m" 482000.0
"OH   48.69m" 486900.0
"OH   48.80m" 488000.0
"CO   49.06m" 490600.0
"Fe 6 49.08m" 490800.0
"H2O  49.27m" 492700.0
"H2O  49.32m" 493200.0
"H2O  49.38m" 493800.0
"OH   49.40m" 494000.0
"OH   49.52m" 495200.0
"CO   49.95m" 499500.0
"Fe 2 50.30m" 503000.0
"H2O  50.62m" 506200.0
"CO   50.87m" 508700.0
"H2O  51.06m" 510600.0
"Fe 2 51.29m" 512900.0
"H2O  51.43m" 514300.0
"H2O  51.45m" 514500.0
"H2O  51.67m" 516700.0
"Fe 3 51.67m" 516700.0
"[O III] 51.80m" 518000.0
"CO   51.84m" 518400.0
"CO   52.84m" 528400.0
"H2O  52.85m" 528500.0
"H2O  53.12m" 531200.0
"OH   53.25m" 532500.0
"OH   53.34m" 533400.0
"H2O  53.44m" 534400.0
"CO   53.88m" 538800.0
"Ti 3 54.07m" 540700.0
"H2O  54.49m" 544900.0
"CO   54.97m" 549700.0
"H2O  55.12m" 551200.0
"Fe 3 55.20m" 552000.0
"H2O  55.82m" 558200.0
"H2O  55.84m" 558400.0
"H2O  55.97m" 559700.0
"H2O  56.01m" 560100.0
"CO   56.11m" 561100.0
"S  1 56.29m" 562900.0
"H2O  56.31m" 563100.0
"O2   56.63m" 566300.0
"H2O  56.76m" 567600.0
"H2O  56.80m" 568000.0
"O2   57.20m" 572000.0
"[N III] 57.21m" 572100.0
"CO   57.29m" 572900.0
"H2O  57.38m" 573800.0
"H2O  57.62m" 576200.0
"H2O  57.69m" 576900.0
"O2   57.93m" 579300.0
"H2O  58.36m" 583600.0
"CO   58.53m" 585300.0
"H2O  58.68m" 586800.0
"CO   59.83m" 598300.0
"H2O  59.97m" 599700.0
"Fe 2 60.11m" 601100.0
"H2O  60.15m" 601500.0
"H2O  60.21m" 602100.0
"O2   60.51m" 605100.0
"[P II] 60.64m" 606400.0
"O2   61.16m" 611600.0
"CO   61.18m" 611800.0
"H2O  61.30m" 613000.0
"OH   61.43m" 614300.0
"OH   61.59m" 615900.0
"H2O  61.79m" 617900.0
"H2O  61.90m" 619000.0
"O2   62.00m" 620000.0
"H2O  62.41m" 624100.0
"He 1 62.47m" 624700.0
"CO   62.61m" 626100.0
"H2O  62.91m" 629100.0
"[O I] 63.17m" 631700.0
"H2O  63.31m" 633100.0
"H2O  63.44m" 634400.0
"Fe 3 63.56m" 635600.0
"H2O  63.86m" 638600.0
"H2O  63.90m" 639000.0
"H2O  63.94m" 639400.0
"CO   64.10m" 641000.0
"O2   64.97m" 649700.0
"H2O  65.15m" 651500.0
"CO   65.67m" 656700.0
"O2   65.73m" 657300.0
"H2O  66.07m" 660700.0
"H2O  66.42m" 664200.0
"O2   66.69m" 666900.0
"H2O  67.07m" 670700.0
"F  2 67.14m" 671400.0
"H2O  67.25m" 672500.0
"CO   67.32m" 673200.0
"Si 1 68.40m" 684000.0
"13CO 68.66m" 686600.0
"HCl  68.74m" 687400.0
"CO   69.06m" 690600.0
"H3O+ 69.52m" 695200.0
"O2   70.16m" 701600.0
"H3O+ 70.24m" 702400.0
"13CO 70.38m" 703800.0
"H3O+ 70.66m" 706600.0
"H2O  70.68m" 706800.0
"H3O+ 70.81m" 708100.0
"CO   70.89m" 708900.0
"O2   71.05m" 710500.0
"H2O  71.05m" 710500.0
"H2O  71.52m" 715200.0
"NH3  71.59m" 715900.0
"H2O  71.77m" 717700.0
"H2O  71.93m" 719300.0
"NH3  71.97m" 719700.0
"H2O  72.01m" 720100.0
"O2   72.16m" 721600.0
"13CO 72.20m" 722000.0
"NH3  72.42m" 724200.0
"NH3  72.63m" 726300.0
"NH3  72.70m" 727000.0
"CO   72.82m" 728200.0
"H2O  73.59m" 735900.0
"13CO 74.12m" 741200.0
"CO   74.87m" 748700.0
"H2O  74.92m" 749200.0
"H2O  75.36m" 753600.0
"H2O  75.47m" 754700.0
"H2O  75.76m" 757600.0
"H2O  75.79m" 757900.0
"H2O  75.81m" 758100.0
"H2O  75.89m" 758900.0
"13CO 76.15m" 761500.0
"O2   76.25m" 762500.0
"H2O  76.40m" 764000.0
"CO   77.04m" 770400.0
"O2   77.32m" 773200.0
"H2O  77.74m" 777400.0
"13CO 78.29m" 782900.0
"O2   78.63m" 786300.0
"H2O  78.72m" 787200.0
"H2O  78.91m" 789100.0
"OH   79.09m" 790900.0
"OH   79.10m" 791000.0
"OH   79.16m" 791600.0
"CO   79.34m" 793400.0
"HCl  80.09m" 800900.0
"H2O  80.20m" 802000.0
"H2O  80.53m" 805300.0
"13CO 80.56m" 805600.0
"H2O  81.19m" 811900.0
"H2O  81.38m" 813800.0
"H2O  81.67m" 816700.0
"CO   81.78m" 817800.0
"H2O  82.01m" 820100.0
"H3O+ 82.25m" 822500.0
"H3O+ 82.85m" 828500.0
"H2O  82.95m" 829500.0
"13CO 82.96m" 829600.0
"H2O  83.26m" 832600.0
"Ti22 83.50m" 835000.0
"O2   83.52m" 835200.0
"NH3  83.69m" 836900.0
"NH3  83.84m" 838400.0
"CO   84.39m" 843900.0
"OH   84.40m" 844000.0
"OH   84.57m" 845700.0
"NH3  84.66m" 846600.0
"H2O  84.74m" 847400.0
"O2   84.82m" 848200.0
"Ti 3 85.01m" 850100.0
"13CO 85.52m" 855200.0
"H2O  85.75m" 857500.0
"He 1 85.87m" 858700.0
"V  4 85.89m" 858900.0
"O2   86.38m" 863800.0
"CO   87.17m" 871700.0
"Fe 2 87.36m" 873600.0
"13CO 88.25m" 882500.0
"[O III] 88.33m" 883300.0
"H2O  89.96m" 899600.0
"H2O  90.03m" 900300.0
"CO   90.14m" 901400.0
"13CO 91.15m" 911500.0
"Co25 91.50m" 915000.0
"O2   92.34m" 923400.0
"H2O  92.79m" 927900.0
"CO   93.32m" 933200.0
"O2   93.94m" 939400.0
"Ca20 94.00m" 940000.0
"H2O  94.18m" 941800.0
"13CO 94.26m" 942600.0
"H2O  94.62m" 946200.0
"H2O  94.68m" 946800.0
"H2O  95.60m" 956000.0
"He 1 95.76m" 957600.0
"O2   95.85m" 958500.0
"H2O  95.86m" 958600.0
"HCl  96.00m" 960000.0
"OH   96.29m" 962900.0
"OH   96.34m" 963400.0
"CO   96.75m" 967500.0
"13CO 97.60m" 976000.0
"H2O  98.30m" 983000.0
"H2O  98.47m" 984700.0
"OH   98.70m" 987000.0
"OH   98.71m" 987100.0
"H2O  99.47m" 994700.0
"NH3  99.92m" 999200.0
"H2O  99.95m" 999500.0
"NH3  100.1m" 1001000.0
"NH3  100.2m" 1002000.0
"CO   100.4m" 1004000.0
"H3O+ 100.5m" 1005000.0
"H3O+ 100.8m" 1008000.0
"H2O  100.9m" 1009000.0
"H2O  101.0m" 1010000.0
"H2O  101.2m" 1012000.0
"13CO 101.2m" 1012000.0
"NH3  101.5m" 1015000.0
"NH3  101.6m" 1016000.0
"NH3  101.7m" 1017000.0
"O2   103.3m" 1033000.0
"H2O  103.9m" 1039000.0
"H2O  104.1m" 1041000.0
"CO   104.4m" 1044000.0
"SO   104.7m" 1047000.0
"13CO 105.0m" 1050000.0
"Fe 3 105.3m" 1053000.0
"O2   105.3m" 1053000.0
"O2   107.7m" 1077000.0
"H2O  108.0m" 1080000.0
"CO   108.7m" 1087000.0
"13CO 109.2m" 1092000.0
"SO   109.6m" 1096000.0
"Ti22 111.0m" 1110000.0
"H2O  111.6m" 1116000.0
"HCO+ 112.4m" 1124000.0
"H2O  112.5m" 1125000.0
"H2O  112.8m" 1128000.0
"CO   113.4m" 1134000.0
"H2O  113.5m" 1135000.0
"13CO 113.7m" 1137000.0
"H2O  113.9m" 1139000.0
"H2O  114.4m" 1144000.0
"SO   115.0m" 1150000.0
"OH   115.1m" 1151000.0
"OH   115.4m" 1154000.0
"HCO+ 116.2m" 1162000.0
"H2O  116.3m" 1163000.0
"H2O  116.7m" 1167000.0
"HCN  117.0m" 1170000.0
"O2   117.1m" 1171000.0
"H2O  117.7m" 1177000.0
"H2O  118.4m" 1184000.0
"CO   118.5m" 1185000.0
"13CO 118.6m" 1186000.0
"OH   119.2m" 1192000.0
"OH   119.4m" 1194000.0
"O2   119.8m" 1198000.0
"HCl  119.9m" 1199000.0
"HCO+ 120.4m" 1204000.0
"SO   120.9m" 1209000.0
"HCN  121.1m" 1211000.0
"H2O  121.7m" 1217000.0
"[N II] 121.7m" 1217000.0
"H2O  122.5m" 1225000.0
"O2   122.8m" 1228000.0
"H2O  123.4m" 1234000.0
"13CO 124.0m" 1240000.0
"CO   124.2m" 1242000.0
"NH3  124.6m" 1246000.0
"HCO+ 124.8m" 1248000.0
"NH3  124.8m" 1248000.0
"NH3  124.9m" 1249000.0
"H2O  125.3m" 1253000.0
"HCN  125.6m" 1256000.0
"H2O  126.7m" 1267000.0
"Cr24 127.0m" 1270000.0
"NH3  127.1m" 1271000.0
"SO   127.5m" 1275000.0
"H2O  127.8m" 1278000.0
"H2O  129.3m" 1293000.0
"Si 1 129.6m" 1296000.0
"HCO+ 129.6m" 1296000.0
"13CO 129.9m" 1299000.0
"H2O  130.3m" 1303000.0
"CO   130.3m" 1303000.0
"HCN  130.4m" 1304000.0
"H2O  132.4m" 1324000.0
"CN   132.5m" 1325000.0
"HNC  132.6m" 1326000.0
"H2O  133.5m" 1335000.0
"HCO+ 134.7m" 1347000.0
"SO   134.8m" 1348000.0
"H2O  134.9m" 1349000.0
"O2   135.3m" 1353000.0
"HCN  135.6m" 1356000.0
"13CO 136.3m" 1363000.0
"H2O  136.5m" 1365000.0
"CO   137.2m" 1372000.0
"H2O  137.6m" 1376000.0
"HNC  138.1m" 1381000.0
"H2O  138.5m" 1385000.0
"H2O  138.6m" 1386000.0
"O2   138.9m" 1389000.0
"CN   139.5m" 1395000.0
"CN   139.7m" 1397000.0
"V 21 140.0m" 1400000.0
"HCO+ 140.3m" 1403000.0
"HCN  141.2m" 1412000.0
"SO   143.0m" 1430000.0
"O2   143.0m" 1430000.0
"13CO 143.5m" 1435000.0
"HNC  144.1m" 1441000.0
"H2O  144.5m" 1445000.0
"CO   144.7m" 1447000.0
"[O I] 145.5m" 1455000.0
"HCO+ 146.4m" 1464000.0
"H2O  146.9m" 1469000.0
"CN   147.2m" 1472000.0
"HCN  147.3m" 1473000.0
"CN   147.5m" 1475000.0
"He 1 148.5m" 1485000.0
"H2O  148.7m" 1487000.0
"HNC  150.6m" 1506000.0
"P 15 151.0m" 1510000.0
"13CO 151.4m" 1514000.0
"Mn23 152.0m" 1520000.0
"SO   152.2m" 1522000.0
"HCO+ 153.0m" 1530000.0
"CO   153.2m" 1532000.0
"CS   153.7m" 1537000.0
"HCN  154.0m" 1540000.0
"CN   155.8m" 1558000.0
"CN   156.1m" 1561000.0
"H2O  156.2m" 1562000.0
"[C II] 157.6m" 1576000.0
"CS   157.6m" 1576000.0
"HNC  157.7m" 1577000.0
"H2O  158.3m" 1583000.0
"H2O  159.0m" 1590000.0
"H2O  159.4m" 1594000.0
"HCl  159.7m" 1597000.0
"HCO+ 160.3m" 1603000.0
"13CO 160.3m" 1603000.0
"O2   160.3m" 1603000.0
"H2O  160.5m" 1605000.0
"HCN  161.3m" 1613000.0
"CS   161.8m" 1618000.0
"CO   162.8m" 1628000.0
"SO   162.8m" 1628000.0
"OH   163.1m" 1631000.0
"OH   163.4m" 1634000.0
"O2   165.4m" 1654000.0
"CN   165.5m" 1655000.0
"HNC  165.6m" 1656000.0
"NH3  165.6m" 1656000.0
"NH3  165.7m" 1657000.0
"CN   165.8m" 1658000.0
"CS   166.1m" 1661000.0
"H2O  166.8m" 1668000.0
"H2O  167.0m" 1670000.0
"HCO+ 168.3m" 1683000.0
"HCN  169.3m" 1693000.0
"H2O  169.7m" 1697000.0
"NH3  169.9m" 1699000.0
"NH3  170.0m" 1700000.0
"H2O  170.1m" 1701000.0
"13CO 170.2m" 1702000.0
"CS   170.7m" 1707000.0
"O2   171.1m" 1711000.0
"SiO  173.3m" 1733000.0
"CO   173.6m" 1736000.0
"HNC  174.3m" 1743000.0
"H2O  174.6m" 1746000.0
"SO   174.8m" 1748000.0
"H2O  174.9m" 1749000.0
"CS   175.5m" 1755000.0
"CN   176.5m" 1765000.0
"CN   176.8m" 1768000.0
"HCO+ 177.1m" 1771000.0
"SiO  177.7m" 1777000.0
"HCN  178.2m" 1782000.0
"H2O  179.5m" 1795000.0
"H3O+ 180.2m" 1802000.0
"H2O  180.4m" 1804000.0
"CS   180.6m" 1806000.0
"H3O+ 180.8m" 1808000.0
"H3O+ 181.0m" 1810000.0
"13CO 181.6m" 1816000.0
"SiO  182.4m" 1824000.0
"H3O+ 183.6m" 1836000.0
"HNC  183.9m" 1839000.0
"H3O+ 184.8m" 1848000.0
"H3O+ 185.4m" 1854000.0
"CO   185.9m" 1859000.0
"CS   186.0m" 1860000.0
"HCO+ 186.9m" 1869000.0
"H2O  187.1m" 1871000.0
"SiO  187.2m" 1872000.0
"H3O+ 187.7m" 1877000.0
"H2O  187.8m" 1878000.0
"HCN  188.1m" 1881000.0
"SO   188.8m" 1888000.0
"CN   189.0m" 1890000.0
